date_de_l_export;code_du_departement;type_de_scrutin;libelle_du_departement;code_de_la_commune;libelle_de_la_commune;insee;geo_point_2d;geo_shape;inscrits;abstentions;abs_ins;votants;vot_ins;blancs_et_nuls;blnuls_ins;blnuls_vot;exprimes;exp_ins;exp_vot;code_nuance_01;sexe_01;nom_01;prenom_01;liste_01;sieges_elu_01;sieges_secteur_01;sieges_cc_01;voix_01;voix_ins_01;voix_exp_01;code_nuance_02;sexe_02;nom_02;prenom_02;liste_02;sieges_elu_02;sieges_secteur_02;sieges_cc_02;voix_02;voix_ins_02;voix_exp_02;code_nuance_03;sexe_03;nom_03;prenom_03;liste_03;sieges_elu_03;sieges_secteur_03;sieges_cc_03;voix_03;voix_ins_03;voix_exp_03;code_nuance_04;sexe_04;nom_04;prenom_04;liste_04;sieges_elu_04;sieges_secteur_04;sieges_cc_04;voix_04;voix_ins_04;voix_exp_04;code_nuance_05;sexe_05;nom_05;prenom_05;liste_05;sieges_elu_05;sieges_secteur_05;sieges_cc_05;voix_05;voix_ins_05;voix_exp_05
2014-03-31T09:34:00+00:00;95;LI2;VAL D'OISE;51;Beauchamp;95051;49.0148746005, 2.19223334805;"{""type"": ""Polygon"", ""coordinates"": [[[2.213236850029517, 49.00173105227966], [2.19710113337276, 49.00755020605176], [2.174076166593551, 49.01394944665072], [2.183164434509944, 49.02543189392754], [2.20517975988083, 49.01825992645417], [2.20221024701625, 49.00864537856113], [2.21494623952171, 49.00347778747939], [2.213236850029517, 49.00173105227966]]]}";6667;2707;40.6;3960;59.4;98;1.47;2.47;3862;57.93;97.53;LDIV;F;OCCIS;Francine;BEAUCHAMP A VOTRE IMAGE;21;0;3;1550;23.25;40.13;LDIV;M;PLANCHE;Patrick;BEAUCHAMP 2014 L'ALTERNATIVE CITOYENNE;3;0;0;790;11.85;20.46;LUMP;F;NORDMANN;Françoise;BEAUCHAMP RENOUVEAU;5;0;1;1522;22.83;39.41;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;93;LI2;SEINE SAINT-DENIS;63;Romainville;93063;48.8852118968, 2.43767884231;"{""type"": ""Polygon"", ""coordinates"": [[[2.451667251149139, 48.878489941265784], [2.442643562229171, 48.871874180558756], [2.435361338815786, 48.87458300848474], [2.436644156761132, 48.87699025880547], [2.42971722983776, 48.878288464999876], [2.424420599144095, 48.891195365224355], [2.427724040274503, 48.89588763313303], [2.441283286623537, 48.898280874118626], [2.443131384359163, 48.88872978250978], [2.449772805945615, 48.884866437737344], [2.451667251149139, 48.878489941265784]]]}";13614;7176;52.71;6438;47.29;224;1.65;3.48;6214;45.64;96.52;LFG;F;DAUVERGNE;Sofia;L avenir de Romainville  decidons le ensemble;5;0;1;1885;13.85;30.33;LUG;F;VALLS;Corinne;avançons ensemble, vivons notre ville;27;0;6;3045;22.37;49.0;LUD;M;FAVIER WAGENAAR;Florian;Agir autrement pour Romainville;3;0;1;1284;9.43;20.66;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;91;LI2;ESSONNE;64;Bièvres;91064;48.7567351109, 2.20665207098;"{""type"": ""Polygon"", ""coordinates"": [[[2.204036107205519, 48.73691812290867], [2.190237830067613, 48.73928984710274], [2.183383666311336, 48.7427870329616], [2.189517467290175, 48.75416195345186], [2.192472389973535, 48.763635146610014], [2.18762675084453, 48.77251572791108], [2.190662977044721, 48.775036764245655], [2.200753095195283, 48.7746190021668], [2.207691001210414, 48.770284977057116], [2.22289395631917, 48.770933501506136], [2.227194111178189, 48.77275126727675], [2.226559327154523, 48.776102031621754], [2.228842438969429, 48.77447083628517], [2.232859032169924, 48.76598806763034], [2.22450256558849, 48.75882853410981], [2.226414985434264, 48.75003536744732], [2.204036107205519, 48.73691812290867]]]}";3193;845;26.46;2348;73.54;65;2.04;2.77;2283;71.5;97.23;LDVD;M;HOCQUARD;Hervé;BIEVRES ENSEMBLE;6;0;0;1100;34.45;48.18;LDVD;F;PELLETIER-LE BARBIER;Anne;CHOISIR BIEVRES;21;0;2;1183;37.05;51.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;94;LI2;VAL DE MARNE;68;Saint-Maur-des-Fossés;94068;48.7990677797, 2.49386450452;"{""type"": ""Polygon"", ""coordinates"": [[[2.51250920628796, 48.78492314424206], [2.488371600221122, 48.78418365907524], [2.474862668584059, 48.78764169648452], [2.464016168795708, 48.80736210894082], [2.460632172138156, 48.809370495117236], [2.476181341146115, 48.814916838908374], [2.480185391468517, 48.813522296204546], [2.515605843569177, 48.80908424025652], [2.522283140880501, 48.80406560133557], [2.523117967605095, 48.79466138652763], [2.516863820237243, 48.7864698010811], [2.51250920628796, 48.78492314424206]]]}";51630;21581;41.8;30049;58.2;873;1.69;2.91;29176;56.51;97.09;LUG;F;BOUFFARD-SAVARY;Elisabeth;SAINT-MAUR ECOLOGIQUE ET SOLIDAIRE;3;0;0;4561;8.83;15.63;LUMP;M;BERRIOS;Sylvain;SAINT-MAUR, NOTRE CHOIX;33;0;0;9334;18.08;31.99;LDVD;M;CLODONG;Nicolas;Saint-Maur DEMAIN, un nouveau souffle pour Saint-Maur et ses villages;6;0;0;7122;13.79;24.41;LDVD;M;PLAGNOL;Henri;Fidèles à Saint-Maur;7;0;0;8159;15.8;27.96;;;;;;;;;;;
2014-03-31T09:34:00+00:00;94;LI2;VAL DE MARNE;73;Thiais;94073;48.7607841928, 2.38537729524;"{""type"": ""Polygon"", ""coordinates"": [[[2.369347417928475, 48.74607283234519], [2.368624859006927, 48.75746482965777], [2.367824241443724, 48.771905327098], [2.371898078021569, 48.77033484731966], [2.398720893770742, 48.774718105676335], [2.4060932694237, 48.75107322983725], [2.391721493635619, 48.751792383343265], [2.369347417928475, 48.74607283234519]]]}";16518;6795;41.14;9723;58.86;194;1.17;2.0;9529;57.69;98.0;LUG;M;PATRY;Philippe;POUR LES THIAISIENS;2;0;0;1325;8.02;13.9;LUD;M;DELL'AGNOLA;Richard;ENSEMBLE POUR THIAIS;27;0;0;4931;29.85;51.75;LDVD;M;TRAN;Bruno;AU COEUR DE THIAIS AVEC VOUS;6;0;0;3273;19.81;34.35;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;93;LI2;SEINE SAINT-DENIS;78;Villepinte;93078;48.9590202538, 2.53630634206;"{""type"": ""Polygon"", ""coordinates"": [[[2.557045023117815, 48.935302946618414], [2.554613080761701, 48.941948515778066], [2.544321371410522, 48.94957155080629], [2.524146063258125, 48.95057228131036], [2.496009495667324, 48.972722797189505], [2.500519839836573, 48.97528651886354], [2.526297380142487, 48.97521124123133], [2.534856103027265, 48.966746899132765], [2.549715991741213, 48.96989700930176], [2.554184109617038, 48.968106223758866], [2.569018342009351, 48.943233165676354], [2.566654946511279, 48.93687582814727], [2.557045023117815, 48.935302946618414]]]}";19885;10073;50.66;9812;49.34;387;1.95;3.94;9425;47.4;96.06;LUG;F;ROLAND;Nelly;Allons de l'Avant;7;0;2;3507;17.64;37.21;LUD;F;VALLETON;Martine;Villepinte Passion;32;0;12;5918;29.76;62.79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;93;LI2;SEINE SAINT-DENIS;79;Villetaneuse;93079;48.9572976501, 2.34506633651;"{""type"": ""Polygon"", ""coordinates"": [[[2.345795945167748, 48.946530297230304], [2.333312950123798, 48.9553823356351], [2.343705488906669, 48.96721105797449], [2.353463561423415, 48.965627406975386], [2.352027000232667, 48.95048498083455], [2.345795945167748, 48.946530297230304]]]}";5960;2859;47.97;3101;52.03;104;1.74;3.35;2997;50.29;96.65;LFG;F;JUSTE;Carinne;Unie humaine et solidaire, Villetaneuse en mouvement;24;0;3;1298;21.78;43.31;LSOC;M;BOUAMAR;Karim;Un avenir à gauche pour Villetaneuse Karim BOUAMAR;1;0;0;225;3.78;7.51;LDVG;M;EXCELLENT;Dieunor;Changeons Villetaneuse;4;0;1;781;13.1;26.06;LDIV;M;BENHAMMOU;Slimane;Rendons le pouvoir aux citoyens;4;0;0;693;11.63;23.12;;;;;;;;;;;
2014-03-31T09:34:00+00:00;94;LI2;VAL DE MARNE;79;Villiers-sur-Marne;94079;48.8259586165, 2.54520483293;"{""type"": ""Polygon"", ""coordinates"": [[[2.557409057305268, 48.81870767633058], [2.537246203840921, 48.81790285699676], [2.528268585936217, 48.821213419665234], [2.525040142393285, 48.82725335459993], [2.532257759855078, 48.830483519549375], [2.53665448757524, 48.83851387979082], [2.56866574902135, 48.824414796346474], [2.568498586779144, 48.81828053964302], [2.561850915174459, 48.82170992371639], [2.557630542574145, 48.82149652553948], [2.557409057305268, 48.81870767633058]]]}";17025;7875;46.26;9150;53.74;367;2.16;4.01;8783;51.59;95.99;LUG;F;ABRAHAM-THISSE;Simone;ALLONS DE L'AVANT POUR VILLIERS;6;0;0;2966;17.42;33.77;LUD;M;BENISTI;Jacques-Alain;ENSEMBLE, PORTONS UNE NOUVELLE AMBITION POUR VILLIERS;27;0;0;4605;27.05;52.43;LFN;M;PARMENTIER;Gilles;RASSEMBLEMENT BLEU MARINE POUR VILLIERS;2;0;0;1212;7.12;13.8;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;78;LI2;YVELINES;92;Bougival;78092;48.8635986439, 2.13760707765;"{""type"": ""Polygon"", ""coordinates"": [[[2.12244991835009, 48.850780303142194], [2.131714612727231, 48.862377887892585], [2.124356420222626, 48.87438478156334], [2.131966626782198, 48.870977665256476], [2.150387184663418, 48.870867007500784], [2.153764153313586, 48.86440651880216], [2.144469036605585, 48.861813207633226], [2.139863841938104, 48.85590729468212], [2.12244991835009, 48.850780303142194]]]}";6155;3099;50.35;3056;49.65;83;1.35;2.72;2973;48.3;97.28;LDVG;M;BRUGEILLES;Laurent;BOUGIVAL ENSEMBLE 2014;3;0;0;622;10.11;20.92;LDVD;M;CARTALAS;René;BOUGIVAL DYNAMIQUE;3;0;0;780;12.67;26.24;LDVD;M;WATTELLE;Luc;LA QUALITE DE VILLE;23;0;2;1571;25.52;52.84;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;77;LI2;SEINE ET MARNE;108;Chelles;77108;48.883962967, 2.59686448583;"{""type"": ""Polygon"", ""coordinates"": [[[2.62567883164549, 48.8741333244374], [2.615370951200333, 48.86871372367908], [2.614857258446845, 48.862596666905574], [2.605790983698367, 48.86465358407485], [2.600012180350103, 48.8663251418992], [2.58733163810703, 48.865005049659935], [2.567627225246847, 48.86587978045539], [2.570493588482706, 48.87865147284097], [2.559406443017632, 48.88533805272262], [2.566483871484919, 48.890247135295226], [2.586001468610839, 48.89516345263135], [2.585457702339203, 48.90178940617836], [2.591417597422546, 48.907151691003484], [2.592368235040986, 48.90770349754218], [2.612488578801799, 48.9043349840447], [2.626680032874987, 48.89422700294278], [2.629712956489977, 48.891592473825085], [2.622614481021128, 48.88309884945921], [2.622212259928947, 48.87651461475821], [2.62567883164549, 48.8741333244374]]]}";31740;13351;42.06;18389;57.94;449;1.41;2.44;17940;56.52;97.56;LUG;M;PLANCHOU;Jean-Paul;UNIS POUR CHELLES;9;0;4;7607;23.97;42.4;LUD;M;RABASTE;Brice;CHELLES NOTRE REUSSITE;34;0;14;8446;26.61;47.08;LFN;M;PERSSON;Renaud;CHELLES BLEU MARINE;2;0;1;1887;5.95;10.52;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;78;LI2;YVELINES;172;Conflans-Sainte-Honorine;78172;49.0001007823, 2.0990719052;"{""type"": ""Polygon"", ""coordinates"": [[[2.074387266455771, 48.98480538809012], [2.071883805063116, 48.993392091232664], [2.071694219065903, 49.00170883566148], [2.084914920835882, 49.01467871491032], [2.107910568187225, 49.00906963902812], [2.121243149324691, 49.01849316921592], [2.126808839435841, 49.008669060428446], [2.121573868024871, 48.99489922332096], [2.127452767863036, 48.989051940351985], [2.089784163683794, 48.98802568623896], [2.074387266455771, 48.98480538809012]]]}";24428;9363;38.33;15065;61.67;324;1.33;2.15;14741;60.34;97.85;LUG;F;ERVERA;Fanny;CONFLANS AU NATUREL;6;0;3;4872;19.94;33.05;LDVG;M;CALLONNEC;Gaël;CONFLANS ENERGIE POPULAIRE;3;0;1;2453;10.04;16.64;LUD;M;BROSSE;Laurent;ENSEMBLE, OSONS L'AVENIR;28;0;12;5967;24.43;40.48;LFN;M;GUERCHE;Didier;CONFLANS RENAISSANCE;2;0;0;1449;5.93;9.83;;;;;;;;;;;
2014-03-31T09:34:00+00:00;95;LI2;VAL D'OISE;203;Eaubonne;95203;48.9909940165, 2.27800925488;"{""type"": ""Polygon"", ""coordinates"": [[[2.291858276424344, 48.976241469131054], [2.273845820741738, 48.97678124441292], [2.263474556845591, 48.99817415412632], [2.273375859274806, 49.00648951939514], [2.283143165375888, 49.00295131421092], [2.282734995394293, 48.99984650528036], [2.290335704385445, 48.996708384764716], [2.292862067561396, 48.995842042587185], [2.285380127831756, 48.9844042583514], [2.291858276424344, 48.976241469131054]]]}";16712;7084;42.39;9628;57.61;368;2.2;3.82;9260;55.41;96.18;LUG;M;BALAGEAS;François;EAUBONNE NOTRE VILLE;7;0;2;3862;23.11;41.71;LUMP;M;DUBLINEAU;Grégoire;EAUBONNE UNE AMBITION PARTAGEE;28;0;7;5398;32.3;58.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;95;LI2;VAL D'OISE;218;Eragny;95218;49.0204587496, 2.10136635847;"{""type"": ""Polygon"", ""coordinates"": [[[2.121243149324691, 49.01849316921592], [2.107910568187225, 49.00906963902812], [2.084914920835882, 49.01467871491032], [2.081068703325341, 49.016483801998014], [2.083165986845831, 49.019269519447455], [2.090658278412783, 49.023966597794555], [2.095793873352153, 49.036073119145335], [2.116025149321731, 49.02303199458735], [2.121243149324691, 49.01849316921592]]]}";11087;4344;39.18;6743;60.82;265;2.39;3.93;6478;58.43;96.07;LSOC;F;GILLOT;Dominique;UN COEUR POUR ERAGNY;6;0;1;2544;22.95;39.27;LUD;M;HUMBERT;Thibault;UN AUTRE AVENIR POUR ERAGNY;26;0;4;3300;29.76;50.94;LFN;M;CAPDET;Stéphane;ERAGNY BLEU MARINE;1;0;0;634;5.72;9.79;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;77;LI2;SEINE ET MARNE;239;Jouy-le-Châtel;77239;48.6642848062, 3.13507230422;"{""type"": ""Polygon"", ""coordinates"": [[[3.102264740088979, 48.62426225937383], [3.103612108751579, 48.66746340832894], [3.105194176894084, 48.69111784253861], [3.117950160245659, 48.69669149363514], [3.126340230362202, 48.705119693486594], [3.135684015281592, 48.70815853579167], [3.145518926489146, 48.70659091426859], [3.156656068957444, 48.69990293922107], [3.154391539677861, 48.69688374904256], [3.161251502701178, 48.691963673537416], [3.172221349573458, 48.656662289088445], [3.176573649844253, 48.654928918948094], [3.17353891990901, 48.64457131477508], [3.162018996240194, 48.63713075571474], [3.12297332538464, 48.625645902296], [3.102264740088979, 48.62426225937383]]]}";977;205;20.98;772;79.02;21;2.15;2.72;751;76.87;97.28;LDVD;M;CAFFIN;Patrice;UNIS POUR LE DEVELOPPEMENT;12;0;2;380;38.89;50.6;LDVD;M;FAGUER;Bertrand;DEMAIN SE CONSTRUIT AUJOURD'HUI;3;0;1;371;37.97;49.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;77;LI2;SEINE ET MARNE;243;Lagny-sur-Marne;77243;48.8730701858, 2.70978081313;"{""type"": ""Polygon"", ""coordinates"": [[[2.727542158243183, 48.85975862454365], [2.709454819890855, 48.864761276749235], [2.696453631985896, 48.866608587950175], [2.694166759216122, 48.8730238890733], [2.680162376432985, 48.87129657626423], [2.673953998830155, 48.87652283001623], [2.703843665050603, 48.88069236307745], [2.727733026974796, 48.883222165132516], [2.73488085797555, 48.882707616585115], [2.729823867621858, 48.882345582776395], [2.729660828405411, 48.869098369135386], [2.727542158243183, 48.85975862454365]]]}";12723;5575;43.82;7148;56.18;297;2.33;4.16;6851;53.85;95.84;LUD;M;MICHEL;Jean-Paul;ENSEMBLE POUR L'AVENIR DE LAGNY;27;0;4;3548;27.89;51.79;LDVD;F;BONNIN;Sylvie;OBJECTIF LAGNY;8;0;1;3303;25.96;48.21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;95;LI2;VAL D'OISE;268;Garges-lès-Gonesse;95268;48.9701231267, 2.40534038501;"{""type"": ""Polygon"", ""coordinates"": [[[2.407383751620951, 48.956131020318175], [2.382446557853493, 48.97129259603718], [2.40079657029364, 48.98266223451216], [2.41415232354212, 48.98076785211295], [2.424817482930923, 48.975019336109966], [2.418574853920078, 48.97012429907198], [2.418836102606607, 48.95775179334183], [2.407383751620951, 48.956131020318175]]]}";17166;8184;47.68;8982;52.32;365;2.13;4.06;8617;50.2;95.94;LUG;M;MOKHTARI;Hussein;ENSEMBLE POUR GARGES;7;0;3;3300;19.22;38.3;LUD;M;LEFEVRE;Maurice;RÉUSSIR GARGES;30;0;12;4271;24.88;49.56;LDVD;F;BLANCHET;Marie-France;UN NOUVEAU SOUFFLE POUR GARGES;2;0;0;1046;6.09;12.14;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;77;LI2;SEINE ET MARNE;327;Nangis;77327;48.554637282, 3.00883892893;"{""type"": ""Polygon"", ""coordinates"": [[[2.968550321724756, 48.53096617969891], [2.96371493632485, 48.531108733396586], [2.97127140658769, 48.55807060717957], [2.975022068826203, 48.564422261040114], [2.983599805109785, 48.56834576457732], [3.01847561927698, 48.5731130268371], [3.029515763448312, 48.584265035266306], [3.034708655166726, 48.584533493407726], [3.046757384024239, 48.57960892590835], [3.052408565251538, 48.56405352115185], [3.042487414007453, 48.56340980489989], [3.035897331345795, 48.55827555633051], [3.042083084776349, 48.54933196962027], [3.037640773973903, 48.53289845406026], [3.019031793741347, 48.53693294827587], [2.968550321724756, 48.53096617969891]]]}";5249;2076;39.55;3173;60.45;192;3.66;6.05;2981;56.79;93.95;LUG;M;BILLOUT;Michel;NANGIS 2014, SOLIDAIRE, HUMAINE ET DEMOCRATIQUE;22;0;9;1542;29.38;51.73;LUDI;M;GABARROU;Jean-Pierre;NANGIS OXYGENE;7;0;3;1439;27.41;48.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;77;LI2;SEINE ET MARNE;352;Ozouer-le-Voulgis;77352;48.6647166241, 2.77681122892;"{""type"": ""Polygon"", ""coordinates"": [[[2.795586464632982, 48.657070159340016], [2.785869467908224, 48.65939174409245], [2.781300647165053, 48.657764386117194], [2.763990058943941, 48.64567826826017], [2.74589492761251, 48.65147873128404], [2.741652358445558, 48.652899791331], [2.744390994217037, 48.661990457386906], [2.761739760956663, 48.66887139927419], [2.773057875450736, 48.680010899404955], [2.782535541489787, 48.67751006199424], [2.800054214085713, 48.68524011483693], [2.803654236815006, 48.677951467217945], [2.808806579376776, 48.66182335208287], [2.795586464632982, 48.657070159340016]]]}";1291;431;33.38;860;66.62;21;1.63;2.44;839;64.99;97.56;LDVD;M;GUILLEN;Nicolas;OZOUER-LE-VOULGIS, POUR VOUS, AVEC VOUS;15;0;3;447;34.62;53.28;LDVD;M;TROADEC;Bernard;OZOUER DEMAIN;4;0;1;392;30.36;46.72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;95;LI2;VAL D'OISE;353;Maffliers;95353;49.083629147, 2.312333333;"{""type"": ""Polygon"", ""coordinates"": [[[2.334604895707003, 49.07530955716819], [2.310415954549569, 49.07254762522462], [2.293297007342776, 49.07840070598873], [2.283744905547564, 49.078263239411044], [2.291228275404014, 49.08655296066015], [2.303007809821331, 49.09219662229963], [2.303447606542782, 49.09818754019109], [2.312422907119311, 49.097699705881624], [2.331673404726792, 49.08612822365917], [2.338772473625187, 49.07692408421886], [2.338639623265995, 49.07660864477007], [2.334604895707003, 49.07530955716819]]]}";1157;372;32.15;785;67.85;22;1.9;2.8;763;65.95;97.2;LDIV;M;BOITEUX;Benjamin;UNE AMBITION POUR MAFFLIERS;4;0;1;328;28.35;42.99;LDIV;F;JOURNO;Nadia;MAFFLIERS CHOISIT SON AVENIR;1;0;0;95;8.21;12.45;LDIV;M;MAZURIER;Jean-Christophe;MAFFLIERS, LE RENOUVEAU;14;0;2;340;29.39;44.56;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;77;LI2;SEINE ET MARNE;373;Pontault-Combault;77373;48.7871411658, 2.61407436985;"{""type"": ""Polygon"", ""coordinates"": [[[2.614816906164042, 48.76112090971125], [2.606453544235837, 48.773334523882774], [2.59103082951138, 48.77232036382681], [2.587148254654037, 48.77461846577872], [2.598842925820701, 48.793347643327024], [2.591542353000813, 48.797370134020525], [2.596498355269582, 48.806083940358604], [2.592266872483779, 48.80743662937602], [2.595795003166613, 48.81426583101425], [2.600183287980367, 48.81561164760535], [2.627456544425446, 48.80285674852522], [2.63439208889191, 48.79429810571005], [2.626482767502997, 48.79054121159927], [2.626111882410299, 48.787212326635895], [2.64911607211257, 48.774798553411394], [2.640856497812167, 48.768828989103966], [2.630852937169994, 48.769266182167726], [2.614816906164042, 48.76112090971125]]]}";22062;9777;44.32;12285;55.68;301;1.36;2.45;11984;54.32;97.55;LPG;F;HEUCLIN;Delphine;PONTAULT-COMBAULT A COEUR;2;0;1;1189;5.39;9.92;LUG;F;DELESSARD;Monique;LISTE DEMOCRATIQUE ET SOLIDAIRE D'UNION DE LA GAUCHE;28;0;15;4733;21.45;39.49;LUD;M;BERNARD;Jean-Luc;POUR PONTAULT-COMBAULT DEMAIN;5;0;3;3497;15.85;29.18;LFN;M;BERTIN;Christophe;PONTAULT BLEU MARINE;4;0;2;2565;11.63;21.4;;;;;;;;;;;
2014-03-31T09:34:00+00:00;77;LI2;SEINE ET MARNE;397;Saâcy-sur-Marne;77397;48.9510388059, 3.21708919555;"{""type"": ""Polygon"", ""coordinates"": [[[3.238811616211124, 48.95019069191326], [3.242533615367146, 48.93732389551116], [3.236583725023292, 48.92865790687523], [3.217846915987711, 48.93229947973282], [3.189220870363456, 48.94227589426387], [3.183537431433973, 48.94487457627511], [3.184298169480914, 48.95536761417278], [3.185432215086914, 48.95556369892644], [3.189219662763792, 48.95320176526862], [3.198583075360052, 48.95589334406861], [3.209801327512107, 48.97130512589684], [3.21573259916611, 48.97538609056486], [3.229561302596842, 48.97645747813895], [3.238811616211124, 48.95019069191326]]]}";1253;373;29.77;880;70.23;43;3.43;4.89;837;66.8;95.11;LDVD;M;BEGNY;Pierre-Emmanuel;SAÂCY, UN NOUVEAU CAP;16;0;2;534;42.62;63.8;LDVD;F;ROBCIS;Josselyne;POUR SAÂCY, ENSEMBLE;3;0;0;303;24.18;36.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;77;LI2;SEINE ET MARNE;405;Saint-Cyr-sur-Morin;77405;48.9119288243, 3.17472722013;"{""type"": ""Polygon"", ""coordinates"": [[[3.140130511039683, 48.8864713784662], [3.133365601272605, 48.8913622810317], [3.141483999105557, 48.90781891405097], [3.155291514092467, 48.912900720109384], [3.16103849850882, 48.92269520486745], [3.189220870363456, 48.94227589426387], [3.217846915987711, 48.93229947973282], [3.210058941441864, 48.92012831507425], [3.201119831568292, 48.92332707074849], [3.198065858666256, 48.9204814711266], [3.189083856031345, 48.900828744467326], [3.193384475746452, 48.89452684715645], [3.187937688125885, 48.889391553622175], [3.167709510117788, 48.89244322434417], [3.160575056543736, 48.88748889196821], [3.140130511039683, 48.8864713784662]]]}";1406;487;34.64;919;65.36;27;1.92;2.94;892;63.44;97.06;LDVG;M;REBOLLO;Thierry;INDEPENDANCE, PROXIMITE ET DYNAMISME;4;0;1;369;26.24;41.37;LDVD;M;ALLARD;Pierre;SAINT CYR AU COEUR DE NOTRE ACTION;1;0;0;154;10.95;17.26;LDVD;M;ROSSIGNOL;Christophe;LES SAINT-CYRIENS MAIN DANS LA MAIN;14;0;2;369;26.24;41.37;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;78;LI2;YVELINES;455;Noisy-le-Roi;78455;48.8465154476, 2.05479110499;"{""type"": ""Polygon"", ""coordinates"": [[[2.059396427905741, 48.82939919892332], [2.052683140560541, 48.83074928537893], [2.051618411436283, 48.83685679531598], [2.041544969402519, 48.843045322515145], [2.035476598494873, 48.84550586856871], [2.044011732312562, 48.86382296757656], [2.059741674656759, 48.85557433909657], [2.069626391123451, 48.8546263063427], [2.071589705978324, 48.83928895411326], [2.059396427905741, 48.82939919892332]]]}";6276;2408;38.37;3868;61.63;76;1.21;1.96;3792;60.42;98.04;LSOC;F;LEGER;Géraldine;NOISY POUR TOUS;1;0;0;359;5.72;9.47;LDVD;M;TOULLEC;Erwan;NOISY AU COEUR;6;0;0;1639;26.12;43.22;LDVD;M;TOURELLE;Marc;AGIR ENSEMBLE POUR L'AVENIR DE NOISY LE ROI;22;0;2;1794;28.59;47.31;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;77;LI2;SEINE ET MARNE;464;Thorigny-sur-Marne;77464;48.8918979999, 2.7123703432;"{""type"": ""Polygon"", ""coordinates"": [[[2.703843665050603, 48.88069236307745], [2.694968960104301, 48.88736091220305], [2.692999270795783, 48.89993705023724], [2.707593676338137, 48.89763540986345], [2.710286596678183, 48.903927997808026], [2.724274693754664, 48.90284589745069], [2.73021672349017, 48.89337189516507], [2.727733026974796, 48.883222165132516], [2.703843665050603, 48.88069236307745]]]}";6247;2456;39.31;3791;60.69;103;1.65;2.72;3688;59.04;97.28;LDVG;M;GUILLEMET;Thibaud;J'AIME THORIGNY, SOLIDAIRE, ECOLOGIQUE, CITOYENNE;22;0;2;1878;30.06;50.92;LDVD;F;QUENEY;Gisèle;THORIGNY FORCES ET AVENIR;7;0;1;1810;28.97;49.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2014-03-31T09:34:00+00:00;77;LI2;SEINE ET MARNE;514;Villeparisis;77514;48.9419981883, 2.61700200964;"{""type"": ""Polygon"", ""coordinates"": [[[2.616211972441303, 48.92478769965076], [2.602598431431983, 48.929356602780615], [2.602402744539802, 48.93531811475754], [2.595934503003416, 48.938614776697115], [2.591905302944355, 48.94934729572264], [2.61525464819956, 48.956438670319116], [2.617720881831559, 48.953452054673456], [2.643350853897473, 48.95335118355406], [2.636741479251542, 48.94367334457339], [2.636460452917778, 48.93309715692634], [2.618277860859016, 48.92779787459403], [2.616211972441303, 48.92478769965076]]]}";14264;7150;50.13;7114;49.87;227;1.59;3.19;6887;48.28;96.81;LUG;M;LOUBIGNAC;Gilles;CONTINUONS ENSEMBLE POUR VILLEPARISIS;8;0;1;3275;22.96;47.55;LDVD;M;TOUGUET;Hervé;POUR UN NOUVEL AVENIR A VILLEPARISIS;27;0;4;3612;25.32;52.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
